ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
860450669	221059239	Cryptococcus_neoformans_Bt22	Cryptococcus_decagattii_7685027	86.815775	6656	6558	5816	0.880278	0.400000	0.500000
860450669	828677087	Cryptococcus_neoformans_Bt22	Cryptococcus_porticicola_DSM111204	68.472126	6656	6540	4915	0.744923	0.400000	0.500000
235577474	491658587	Cryptococcus_neoformans_Bt1	Cryptococcus_jaspeensis_OR918	69.052854	6663	8376	5256	0.698983	0.400000	0.500000
235577474	828492486	Cryptococcus_neoformans_Bt1	Cryptococcus_porticicola_DSM117830	68.116721	6663	6601	4877	0.735374	0.400000	0.500000
235577474	504786442	Cryptococcus_neoformans_Bt1	Cryptococcus_deuterogattii_R265	87.661185	6663	6424	5932	0.906548	0.400000	0.500000
235577474	58685263	Cryptococcus_neoformans_Bt1	Cryptococcus_tetragattii_CBS11718	87.460529	6663	6345	5893	0.906058	0.400000	0.500000
235577474	829390957	Cryptococcus_neoformans_Bt1	Cryptococcus_porticicola_DSM108352	68.304419	6663	6638	5001	0.751974	0.400000	0.500000
235577474	1065029646	Cryptococcus_neoformans_Bt1	Cryptococcus_deneoformans_NIH12	91.341364	6663	6487	6108	0.928973	0.400000	0.500000
235577474	235573529	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_H99	98.047013	6663	6975	6394	0.937674	0.400000	0.500000
235577474	76872447	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_T4	97.546406	6663	6583	6289	0.949570	0.400000	0.500000
235577474	860450669	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_Bt22	98.425628	6663	6656	6409	0.962385	0.400000	0.500000
235577474	235577474	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_Bt1	100.000000	6663	6663	6663	1.000000	0.400000	0.500000
235577474	531225651	Cryptococcus_neoformans_Bt1	Cryptococcus_decagattii_CBS11687	87.139819	6663	6231	5761	0.893594	0.400000	0.500000
235577474	439794612	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_PMHc1023.ENR	97.484063	6663	6663	6325	0.949272	0.400000	0.500000
235577474	633993259	Cryptococcus_neoformans_Bt1	Cryptococcus_depauperatus_CBS7855	68.661652	6663	6329	4849	0.746459	0.400000	0.500000
235577474	642311172	Cryptococcus_neoformans_Bt1	Cryptococcus_hyracis_MF34	87.372418	6663	6467	6002	0.914242	0.400000	0.500000
235577474	711680965	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_Ftc555-1	98.392814	6663	6596	6360	0.959348	0.400000	0.500000
235577474	829364017	Cryptococcus_neoformans_Bt1	Cryptococcus_fructiofici_DSM109063	68.662730	6663	7228	5063	0.728961	0.400000	0.500000
235577474	829390958	Cryptococcus_neoformans_Bt1	Cryptococcus_porticicola_DSM108351	68.496686	6663	6553	4933	0.746519	0.400000	0.500000
235577474	633993294	Cryptococcus_neoformans_Bt1	Cryptococcus_depauperatus_CBS7841	68.747010	6663	6342	4832	0.743099	0.400000	0.500000
235577474	828677086	Cryptococcus_neoformans_Bt1	Cryptococcus_porticicola_DSM111205	68.565131	6663	6586	4874	0.735754	0.400000	0.500000
235577474	214046865	Cryptococcus_neoformans_Bt1	Cryptococcus_wingfieldii_CBS7118	69.275000	6663	7917	5332	0.731413	0.400000	0.500000
235577474	72950426	Cryptococcus_neoformans_Bt1	Cryptococcus_amylolentus_CBS6273	69.159531	6663	8176	5377	0.724712	0.400000	0.500000
235577474	75377464	Cryptococcus_neoformans_Bt1	Cryptococcus_porticicola_NCYC1536	68.391215	6663	6641	5003	0.752105	0.400000	0.500000
235577474	902415658	Cryptococcus_neoformans_Bt1	Cryptococcus_gattii_WM276	87.133786	6663	6643	6001	0.901999	0.400000	0.500000
235577474	802732991	Cryptococcus_neoformans_Bt1	Cryptococcus_gattii_E566	87.366396	6663	6333	5910	0.909511	0.400000	0.500000
235577474	152767326	Cryptococcus_neoformans_Bt1	Cryptococcus_floricola_DSM27421	69.260329	6663	8182	5373	0.723880	0.400000	0.500000
235577474	642311235	Cryptococcus_neoformans_Bt1	Cryptococcus_hyracis_MF13	87.599511	6663	6046	5522	0.868990	0.400000	0.500000
235577474	72952466	Cryptococcus_neoformans_Bt1	Cryptococcus_amylolentus_CBS6039	69.322598	6663	8249	5361	0.719018	0.400000	0.500000
235577474	936407819	Cryptococcus_neoformans_Bt1	Cryptococcus_deuterogattii_CBS10090	87.605756	6663	6260	5872	0.908767	0.400000	0.500000
235577474	491657720	Cryptococcus_neoformans_Bt1	Cryptococcus_maquisensis_OR849	69.370212	6663	7439	5368	0.761310	0.400000	0.500000
235577474	170723040	Cryptococcus_neoformans_Bt1	Cryptococcus_tetragattii_IND107	87.173581	6663	6646	5971	0.897288	0.400000	0.500000
235577474	169574853	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_Bt206	99.191059	6663	6666	6498	0.975017	0.400000	0.500000
235577474	803667271	Cryptococcus_neoformans_Bt1	Cryptococcus_deneoformans_NIH433	91.290528	6663	6542	6155	0.932223	0.400000	0.500000
235577474	1018376498	Cryptococcus_neoformans_Bt1	Cryptococcus_bacillisporus_CA1873	87.064355	6663	6635	5911	0.889006	0.400000	0.500000
235577474	414292787	Cryptococcus_neoformans_Bt1	Cryptococcus_neoformans_125.91	98.038153	6663	6676	6398	0.959292	0.400000	0.500000
235577474	296869131	Cryptococcus_neoformans_Bt1	Cryptococcus_cederbergensis_CMW60451	69.339823	6663	6255	5021	0.777365	0.400000	0.500000
235577474	1018370760	Cryptococcus_neoformans_Bt1	Cryptococcus_bacillisporus_CA1280	87.065453	6663	6696	5921	0.886444	0.400000	0.500000
235577474	221059239	Cryptococcus_neoformans_Bt1	Cryptococcus_decagattii_7685027	86.848002	6663	6558	5830	0.881930	0.400000	0.500000
235577474	828677087	Cryptococcus_neoformans_Bt1	Cryptococcus_porticicola_DSM111204	68.444164	6663	6540	4935	0.747557	0.400000	0.500000
531225651	491658587	Cryptococcus_decagattii_CBS11687	Cryptococcus_jaspeensis_OR918	68.967445	6231	8376	4990	0.683234	0.400000	0.500000
531225651	828492486	Cryptococcus_decagattii_CBS11687	Cryptococcus_porticicola_DSM117830	68.042076	6231	6601	4682	0.729738	0.400000	0.500000
531225651	504786442	Cryptococcus_decagattii_CBS11687	Cryptococcus_deuterogattii_R265	93.795315	6231	6424	5753	0.909206	0.400000	0.500000
531225651	58685263	Cryptococcus_decagattii_CBS11687	Cryptococcus_tetragattii_CBS11718	94.386391	6231	6345	5805	0.923187	0.400000	0.500000
531225651	829390957	Cryptococcus_decagattii_CBS11687	Cryptococcus_porticicola_DSM108352	68.251514	6231	6638	4788	0.744114	0.400000	0.500000
531225651	1065029646	Cryptococcus_decagattii_CBS11687	Cryptococcus_deneoformans_NIH12	87.181125	6231	6487	5706	0.897311	0.400000	0.500000
531225651	235573529	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_H99	87.236283	6231	6975	5792	0.877177	0.400000	0.500000
531225651	76872447	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_T4	87.082796	6231	6583	5734	0.894959	0.400000	0.500000
531225651	860450669	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_Bt22	87.109977	6231	6656	5743	0.891286	0.400000	0.500000
531225651	235577474	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_Bt1	87.139819	6231	6663	5761	0.893594	0.400000	0.500000
531225651	531225651	Cryptococcus_decagattii_CBS11687	Cryptococcus_decagattii_CBS11687	100.000000	6231	6231	6231	1.000000	0.400000	0.500000
531225651	439794612	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_PMHc1023.ENR	87.024983	6231	6663	5746	0.891267	0.400000	0.500000
531225651	633993259	Cryptococcus_decagattii_CBS11687	Cryptococcus_depauperatus_CBS7855	68.663190	6231	6329	4674	0.744268	0.400000	0.500000
531225651	642311172	Cryptococcus_decagattii_CBS11687	Cryptococcus_hyracis_MF34	94.206155	6231	6467	5816	0.916050	0.400000	0.500000
531225651	711680965	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_Ftc555-1	87.137784	6231	6596	5730	0.893428	0.400000	0.500000
531225651	829364017	Cryptococcus_decagattii_CBS11687	Cryptococcus_fructiofici_DSM109063	68.568424	6231	7228	4836	0.718627	0.400000	0.500000
531225651	829390958	Cryptococcus_decagattii_CBS11687	Cryptococcus_porticicola_DSM108351	68.365017	6231	6553	4738	0.741239	0.400000	0.500000
531225651	633993294	Cryptococcus_decagattii_CBS11687	Cryptococcus_depauperatus_CBS7841	68.725789	6231	6342	4657	0.740794	0.400000	0.500000
531225651	828677086	Cryptococcus_decagattii_CBS11687	Cryptococcus_porticicola_DSM111205	68.444837	6231	6586	4687	0.731372	0.400000	0.500000
531225651	214046865	Cryptococcus_decagattii_CBS11687	Cryptococcus_wingfieldii_CBS7118	69.216165	6231	7917	5088	0.719254	0.400000	0.500000
531225651	72950426	Cryptococcus_decagattii_CBS11687	Cryptococcus_amylolentus_CBS6273	69.218810	6231	8176	5109	0.709239	0.400000	0.500000
531225651	75377464	Cryptococcus_decagattii_CBS11687	Cryptococcus_porticicola_NCYC1536	68.238674	6231	6641	4803	0.746271	0.400000	0.500000
531225651	902415658	Cryptococcus_decagattii_CBS11687	Cryptococcus_gattii_WM276	94.163965	6231	6643	5818	0.903837	0.400000	0.500000
531225651	802732991	Cryptococcus_decagattii_CBS11687	Cryptococcus_gattii_E566	94.570322	6231	6333	5814	0.925501	0.400000	0.500000
531225651	152767326	Cryptococcus_decagattii_CBS11687	Cryptococcus_floricola_DSM27421	69.251438	6231	8182	5112	0.709360	0.400000	0.500000
531225651	642311235	Cryptococcus_decagattii_CBS11687	Cryptococcus_hyracis_MF13	94.310248	6231	6046	5474	0.891749	0.400000	0.500000
531225651	72952466	Cryptococcus_decagattii_CBS11687	Cryptococcus_amylolentus_CBS6039	69.367101	6231	8249	5105	0.705110	0.400000	0.500000
531225651	936407819	Cryptococcus_decagattii_CBS11687	Cryptococcus_deuterogattii_CBS10090	93.852970	6231	6260	5791	0.927228	0.400000	0.500000
531225651	491657720	Cryptococcus_decagattii_CBS11687	Cryptococcus_maquisensis_OR849	69.281859	6231	7439	5132	0.750841	0.400000	0.500000
531225651	170723040	Cryptococcus_decagattii_CBS11687	Cryptococcus_tetragattii_IND107	93.961779	6231	6646	5811	0.902539	0.400000	0.500000
531225651	169574853	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_Bt206	87.138318	6231	6666	5761	0.893386	0.400000	0.500000
531225651	803667271	Cryptococcus_decagattii_CBS11687	Cryptococcus_deneoformans_NIH433	87.186562	6231	6542	5756	0.901276	0.400000	0.500000
531225651	1018376498	Cryptococcus_decagattii_CBS11687	Cryptococcus_bacillisporus_CA1873	95.421296	6231	6635	5832	0.906575	0.400000	0.500000
531225651	414292787	Cryptococcus_decagattii_CBS11687	Cryptococcus_neoformans_125.91	87.089098	6231	6676	5751	0.891144	0.400000	0.500000
531225651	296869131	Cryptococcus_decagattii_CBS11687	Cryptococcus_cederbergensis_CMW60451	69.204910	6231	6255	4827	0.773186	0.400000	0.500000
531225651	1018370760	Cryptococcus_decagattii_CBS11687	Cryptococcus_bacillisporus_CA1280	95.353292	6231	6696	5818	0.900132	0.400000	0.500000
531225651	221059239	Cryptococcus_decagattii_CBS11687	Cryptococcus_decagattii_7685027	98.157280	6231	6558	5893	0.921573	0.400000	0.500000
531225651	828677087	Cryptococcus_decagattii_CBS11687	Cryptococcus_porticicola_DSM111204	68.303317	6231	6540	4748	0.743560	0.400000	0.500000
439794612	491658587	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_jaspeensis_OR918	68.950818	6663	8376	5256	0.698983	0.400000	0.500000
439794612	828492486	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_porticicola_DSM117830	67.998264	6663	6601	4867	0.733866	0.400000	0.500000
439794612	504786442	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_deuterogattii_R265	87.601052	6663	6424	5891	0.900283	0.400000	0.500000
439794612	58685263	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_tetragattii_CBS11718	87.341378	6663	6345	5869	0.902368	0.400000	0.500000
439794612	829390957	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_porticicola_DSM108352	68.230987	6663	6638	4994	0.750921	0.400000	0.500000
439794612	1065029646	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_deneoformans_NIH12	91.244675	6663	6487	6094	0.926844	0.400000	0.500000
439794612	235573529	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_H99	97.390478	6663	6975	6322	0.927115	0.400000	0.500000
439794612	76872447	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_T4	99.563371	6663	6583	6432	0.971161	0.400000	0.500000
439794612	860450669	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_Bt22	97.409192	6663	6656	6310	0.947519	0.400000	0.500000
439794612	235577474	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_Bt1	97.484063	6663	6663	6325	0.949272	0.400000	0.500000
439794612	531225651	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_decagattii_CBS11687	87.024983	6663	6231	5746	0.891267	0.400000	0.500000
439794612	439794612	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_PMHc1023.ENR	100.000000	6663	6663	6663	1.000000	0.400000	0.500000
439794612	633993259	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_depauperatus_CBS7855	68.581029	6663	6329	4839	0.744920	0.400000	0.500000
439794612	642311172	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_hyracis_MF34	87.292462	6663	6467	5963	0.908302	0.400000	0.500000
439794612	711680965	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_Ftc555-1	97.416140	6663	6596	6270	0.945773	0.400000	0.500000
439794612	829364017	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_fructiofici_DSM109063	68.583291	6663	7228	5075	0.730689	0.400000	0.500000
439794612	829390958	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_porticicola_DSM108351	68.381099	6663	6553	4931	0.746217	0.400000	0.500000
439794612	633993294	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_depauperatus_CBS7841	68.656451	6663	6342	4821	0.741407	0.400000	0.500000
439794612	828677086	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_porticicola_DSM111205	68.493351	6663	6586	4873	0.735603	0.400000	0.500000
439794612	214046865	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_wingfieldii_CBS7118	69.199813	6663	7917	5334	0.731687	0.400000	0.500000
439794612	72950426	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_amylolentus_CBS6273	69.126714	6663	8176	5353	0.721477	0.400000	0.500000
439794612	75377464	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_porticicola_NCYC1536	68.284087	6663	6641	4996	0.751052	0.400000	0.500000
439794612	902415658	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_gattii_WM276	87.071981	6663	6643	5971	0.897490	0.400000	0.500000
439794612	802732991	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_gattii_E566	87.270952	6663	6333	5885	0.905663	0.400000	0.500000
439794612	152767326	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_floricola_DSM27421	69.274107	6663	8182	5347	0.720377	0.400000	0.500000
439794612	642311235	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_hyracis_MF13	87.531350	6663	6046	5488	0.863640	0.400000	0.500000
439794612	72952466	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_amylolentus_CBS6039	69.311741	6663	8249	5336	0.715665	0.400000	0.500000
439794612	936407819	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_deuterogattii_CBS10090	87.546416	6663	6260	5832	0.902577	0.400000	0.500000
439794612	491657720	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_maquisensis_OR849	69.290037	6663	7439	5360	0.760176	0.400000	0.500000
439794612	170723040	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_tetragattii_IND107	87.039331	6663	6646	5947	0.893681	0.400000	0.500000
439794612	169574853	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_Bt206	97.426724	6663	6666	6322	0.948608	0.400000	0.500000
439794612	803667271	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_deneoformans_NIH433	91.204477	6663	6542	6131	0.928588	0.400000	0.500000
439794612	1018376498	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_bacillisporus_CA1873	86.965174	6663	6635	5895	0.886599	0.400000	0.500000
439794612	414292787	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_neoformans_125.91	97.404683	6663	6676	6321	0.947747	0.400000	0.500000
439794612	296869131	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_cederbergensis_CMW60451	69.318636	6663	6255	5001	0.774268	0.400000	0.500000
439794612	1018370760	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_bacillisporus_CA1280	86.994921	6663	6696	5897	0.882851	0.400000	0.500000
439794612	221059239	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_decagattii_7685027	86.726238	6663	6558	5816	0.879812	0.400000	0.500000
439794612	828677087	Cryptococcus_neoformans_PMHc1023.ENR	Cryptococcus_porticicola_DSM111204	68.355863	6663	6540	4929	0.746648	0.400000	0.500000
633993259	491658587	Cryptococcus_depauperatus_CBS7855	Cryptococcus_jaspeensis_OR918	66.645751	6329	8376	4731	0.643455	0.400000	0.500000
633993259	828492486	Cryptococcus_depauperatus_CBS7855	Cryptococcus_porticicola_DSM117830	65.869140	6329	6601	4407	0.681671	0.400000	0.500000
633993259	504786442	Cryptococcus_depauperatus_CBS7855	Cryptococcus_deuterogattii_R265	68.769542	6329	6424	4823	0.756371	0.400000	0.500000
633993259	58685263	Cryptococcus_depauperatus_CBS7855	Cryptococcus_tetragattii_CBS11718	68.630814	6329	6345	4743	0.748461	0.400000	0.500000
633993259	829390957	Cryptococcus_depauperatus_CBS7855	Cryptococcus_porticicola_DSM108352	66.082549	6329	6638	4524	0.697771	0.400000	0.500000
633993259	1065029646	Cryptococcus_depauperatus_CBS7855	Cryptococcus_deneoformans_NIH12	68.673495	6329	6487	4816	0.751561	0.400000	0.500000
633993259	235573529	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_H99	68.744242	6329	6975	4932	0.741431	0.400000	0.500000
633993259	76872447	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_T4	68.555809	6329	6583	4846	0.750620	0.400000	0.500000
633993259	860450669	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_Bt22	68.557693	6329	6656	4855	0.747786	0.400000	0.500000
633993259	235577474	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_Bt1	68.661652	6329	6663	4849	0.746459	0.400000	0.500000
633993259	531225651	Cryptococcus_depauperatus_CBS7855	Cryptococcus_decagattii_CBS11687	68.663190	6329	6231	4674	0.744268	0.400000	0.500000
633993259	439794612	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_PMHc1023.ENR	68.581029	6329	6663	4839	0.744920	0.400000	0.500000
633993259	633993259	Cryptococcus_depauperatus_CBS7855	Cryptococcus_depauperatus_CBS7855	100.000000	6329	6329	6329	1.000000	0.400000	0.500000
633993259	642311172	Cryptococcus_depauperatus_CBS7855	Cryptococcus_hyracis_MF34	68.624446	6329	6467	4831	0.755080	0.400000	0.500000
633993259	711680965	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_Ftc555-1	68.585220	6329	6596	4831	0.747544	0.400000	0.500000
633993259	829364017	Cryptococcus_depauperatus_CBS7855	Cryptococcus_fructiofici_DSM109063	66.347513	6329	7228	4564	0.673305	0.400000	0.500000
633993259	829390958	Cryptococcus_depauperatus_CBS7855	Cryptococcus_porticicola_DSM108351	66.260416	6329	6553	4450	0.690887	0.400000	0.500000
633993259	633993294	Cryptococcus_depauperatus_CBS7855	Cryptococcus_depauperatus_CBS7841	97.006584	6329	6342	5901	0.931418	0.400000	0.500000
633993259	828677086	Cryptococcus_depauperatus_CBS7855	Cryptococcus_porticicola_DSM111205	66.347078	6329	6586	4398	0.681069	0.400000	0.500000
633993259	214046865	Cryptococcus_depauperatus_CBS7855	Cryptococcus_wingfieldii_CBS7118	66.835090	6329	7917	4849	0.680752	0.400000	0.500000
633993259	72950426	Cryptococcus_depauperatus_CBS7855	Cryptococcus_amylolentus_CBS6273	66.678957	6329	8176	4840	0.667356	0.400000	0.500000
633993259	75377464	Cryptococcus_depauperatus_CBS7855	Cryptococcus_porticicola_NCYC1536	66.115194	6329	6641	4528	0.698227	0.400000	0.500000
633993259	902415658	Cryptococcus_depauperatus_CBS7855	Cryptococcus_gattii_WM276	68.537582	6329	6643	4864	0.749923	0.400000	0.500000
633993259	802732991	Cryptococcus_depauperatus_CBS7855	Cryptococcus_gattii_E566	68.658358	6329	6333	4732	0.747433	0.400000	0.500000
633993259	152767326	Cryptococcus_depauperatus_CBS7855	Cryptococcus_floricola_DSM27421	66.789280	6329	8182	4860	0.669837	0.400000	0.500000
633993259	642311235	Cryptococcus_depauperatus_CBS7855	Cryptococcus_hyracis_MF13	68.954595	6329	6046	4461	0.720970	0.400000	0.500000
633993259	72952466	Cryptococcus_depauperatus_CBS7855	Cryptococcus_amylolentus_CBS6039	66.876988	6329	8249	4830	0.662642	0.400000	0.500000
633993259	936407819	Cryptococcus_depauperatus_CBS7855	Cryptococcus_deuterogattii_CBS10090	68.695279	6329	6260	4745	0.753833	0.400000	0.500000
633993259	491657720	Cryptococcus_depauperatus_CBS7855	Cryptococcus_maquisensis_OR849	66.830444	6329	7439	4868	0.707147	0.400000	0.500000
633993259	170723040	Cryptococcus_depauperatus_CBS7855	Cryptococcus_tetragattii_IND107	68.543795	6329	6646	4851	0.747746	0.400000	0.500000
633993259	169574853	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_Bt206	68.659374	6329	6666	4843	0.745364	0.400000	0.500000
633993259	803667271	Cryptococcus_depauperatus_CBS7855	Cryptococcus_deneoformans_NIH433	68.704165	6329	6542	4850	0.753632	0.400000	0.500000
633993259	1018376498	Cryptococcus_depauperatus_CBS7855	Cryptococcus_bacillisporus_CA1873	68.531651	6329	6635	4815	0.742826	0.400000	0.500000
633993259	414292787	Cryptococcus_depauperatus_CBS7855	Cryptococcus_neoformans_125.91	68.618326	6329	6676	4840	0.744329	0.400000	0.500000
633993259	296869131	Cryptococcus_depauperatus_CBS7855	Cryptococcus_cederbergensis_CMW60451	68.824721	6329	6255	4745	0.754132	0.400000	0.500000
633993259	1018370760	Cryptococcus_depauperatus_CBS7855	Cryptococcus_bacillisporus_CA1280	68.542488	6329	6696	4812	0.738887	0.400000	0.500000
633993259	221059239	Cryptococcus_depauperatus_CBS7855	Cryptococcus_decagattii_7685027	68.613182	6329	6558	4768	0.739971	0.400000	0.500000
633993259	828677087	Cryptococcus_depauperatus_CBS7855	Cryptococcus_porticicola_DSM111204	66.163936	6329	6540	4467	0.694226	0.400000	0.500000
642311172	491658587	Cryptococcus_hyracis_MF34	Cryptococcus_jaspeensis_OR918	68.896932	6467	8376	5199	0.700532	0.400000	0.500000
642311172	828492486	Cryptococcus_hyracis_MF34	Cryptococcus_porticicola_DSM117830	67.913487	6467	6601	4812	0.736455	0.400000	0.500000
642311172	504786442	Cryptococcus_hyracis_MF34	Cryptococcus_deuterogattii_R265	94.772725	6467	6424	6022	0.934295	0.400000	0.500000
642311172	58685263	Cryptococcus_hyracis_MF34	Cryptococcus_tetragattii_CBS11718	95.418871	6467	6345	6004	0.937246	0.400000	0.500000
642311172	829390957	Cryptococcus_hyracis_MF34	Cryptococcus_porticicola_DSM108352	68.204981	6467	6638	4929	0.752232	0.400000	0.500000
642311172	1065029646	Cryptococcus_hyracis_MF34	Cryptococcus_deneoformans_NIH12	87.454302	6467	6487	5928	0.915239	0.400000	0.500000
642311172	235573529	Cryptococcus_hyracis_MF34	Cryptococcus_neoformans_H99	87.407897	6467	6975	6072	0.903437	0.400000	0.500000
642311172	76872447	Cryptococcus_hyracis_MF34	Cryptococcus_neoformans_T4	87.363073	6467	6583	5951	0.912031	0.400000	0.500000
642311172	860450669	Cryptococcus_hyracis_MF34	Cryptococcus_neoformans_Bt22	87.361910	6467	6656	5978	0.911072	0.400000	0.500000
642311172	235577474	Cryptococcus_hyracis_MF34	Cryptococcus_neoformans_Bt1	87.372418	6467	6663	6002	0.914242	0.400000	0.500000
642311172	531225651	Cryptococcus_hyracis_MF34	Cryptococcus_decagattii_CBS11687	94.206155	6467	6231	5816	0.916050	0.400000	0.500000
642311172	439794612	Cryptococcus_hyracis_MF34	Cryptococcus_neoformans_PMHc1023.ENR	87.292462	6467	6663	5963	0.908302	0.400000	0.500000
642311172	633993259	Cryptococcus_hyracis_MF34	Cryptococcus_depauperatus_CBS7855	68.624446	6467	6329	4831	0.755080	0.400000	0.500000
642311172	642311172	Cryptococcus_hyracis_MF34	Cryptococcus_hyracis_MF34	100.000000	6467	6467	6467	1.000000	0.400000	0.500000
642311172	711680965	Cryptococcus_hyracis_MF34	Cryptococcus_neoformans_Ftc555-1	87.325059	6467	6596	5966	0.913420	0.400000	0.500000
642311172	829364017	Cryptococcus_hyracis_MF34	Cryptococcus_fructiofici_DSM109063	68.425359	6467	7228	5014	0.732238	0.400000	0.500000
642311172	829390958	Cryptococcus_hyracis_MF34	Cryptococcus_porticicola_DSM108351	68.344824	6467	6553	4859	0.746390	0.400000	0.500000
642311172	633993294	Cryptococcus_hyracis_MF34	Cryptococcus_depauperatus_CBS7841	68.672759	6467	6342	4820	0.752596	0.400000	0.500000
642311172	828677086	Cryptococcus_hyracis_MF34	Cryptococcus_porticicola_DSM111205	68.453298	6467	6586	4806	0.736382	0.400000	0.500000
642311172	214046865	Cryptococcus_hyracis_MF34	Cryptococcus_wingfieldii_CBS7118	69.014388	6467	7917	5310	0.738320	0.400000	0.500000
642311172	72950426	Cryptococcus_hyracis_MF34	Cryptococcus_amylolentus_CBS6273	69.014885	6467	8176	5324	0.727173	0.400000	0.500000
642311172	75377464	Cryptococcus_hyracis_MF34	Cryptococcus_porticicola_NCYC1536	68.252118	6467	6641	4933	0.752670	0.400000	0.500000
642311172	902415658	Cryptococcus_hyracis_MF34	Cryptococcus_gattii_WM276	95.360619	6467	6643	6140	0.936690	0.400000	0.500000
642311172	802732991	Cryptococcus_hyracis_MF34	Cryptococcus_gattii_E566	95.155941	6467	6333	5992	0.936250	0.400000	0.500000
642311172	152767326	Cryptococcus_hyracis_MF34	Cryptococcus_floricola_DSM27421	69.122807	6467	8182	5334	0.728241	0.400000	0.500000
642311172	642311235	Cryptococcus_hyracis_MF34	Cryptococcus_hyracis_MF13	98.493894	6467	6046	5634	0.900503	0.400000	0.500000
642311172	72952466	Cryptococcus_hyracis_MF34	Cryptococcus_amylolentus_CBS6039	69.142239	6467	8249	5315	0.722343	0.400000	0.500000
642311172	936407819	Cryptococcus_hyracis_MF34	Cryptococcus_deuterogattii_CBS10090	94.546063	6467	6260	5944	0.934077	0.400000	0.500000
642311172	491657720	Cryptococcus_hyracis_MF34	Cryptococcus_maquisensis_OR849	69.117568	6467	7439	5345	0.768733	0.400000	0.500000
642311172	170723040	Cryptococcus_hyracis_MF34	Cryptococcus_tetragattii_IND107	95.611141	6467	6646	6135	0.935713	0.400000	0.500000
